category,subcategory,recipe_id,recipe_name,quantity,unit,ingredient_name,directions
side,Soup,101,Chicken Noodle Soup,,,"salt, to taste",
side,Soup,101,Chicken Noodle Soup,,large handful,narrow egg noodles,
side,Soup,102,Cleo's Clam Chowder,0.5,pound,"bacon, chopped and browned","Boil potatoes. Save water. When potatoes are tender add bacon, onion, and celery. Add half and half, milk and seasonings. Thicken with a cup of flour mixed with water. Add to boiling soup. Stir in clams, but not too soon or they will get tough."
side,Soup,102,Cleo's Clam Chowder,1,large,"onion, suated",
side,Soup,102,Cleo's Clam Chowder,3,stocks,"celery, sauted",
side,Soup,102,Cleo's Clam Chowder,2,cups,"potatoes, peeled and diced",
side,Soup,102,Cleo's Clam Chowder,1,pint,half and half,
side,Soup,102,Cleo's Clam Chowder,1,quart,milk,
side,Soup,102,Cleo's Clam Chowder,,,salt and pepper,
side,Soup,102,Cleo's Clam Chowder,,,thyme or basil,
side,Soup,102,Cleo's Clam Chowder,4,cans,chopped clams with juice,
side,Soup,103,Creamy Zucchini Mushroom Soup,3,cups,"zucchini, thinly sliced (about 3/4 lb.)","Combine zucchini, onion, garlic and butter in 2 qt. microwave-safe casserole. Cover and microwave on high setting 5 to 7 minutes, stirring every 3 minutes, until vegetables are tender. Place zucchini mixture in blender container; blend until smooth. Return to casserole dish; add all remaining ingredients except sour cream, pepper and pine nuts. Cover and microwave 5 to 6 minutes, or until heated through. Stir in sour cream and season to taste with pepper. Ladle into soup bowls and garnish with sprinkle of pine nuts. Serve immediately."
side,Soup,103,Creamy Zucchini Mushroom Soup,0.25,cups,"onion, chopped",
side,Soup,103,Creamy Zucchini Mushroom Soup,3,cloves,"garlic, minced",
side,Soup,103,Creamy Zucchini Mushroom Soup,1,Tbsp,butter or margarine,
side,Soup,103,Creamy Zucchini Mushroom Soup,1,10 oz. can,"cream of mushroom soup, condensed",
side,Soup,103,Creamy Zucchini Mushroom Soup,1.5,cups,water,
side,Soup,103,Creamy Zucchini Mushroom Soup,0.5,cup,milk,
side,Soup,103,Creamy Zucchini Mushroom Soup,0.5,tsp,"fresh oregano, chopped or 1/4 tsp dried",
side,Soup,103,Creamy Zucchini Mushroom Soup,1.5,tsp,"fresh basil, or 1/4 tsp dried",
side,Soup,103,Creamy Zucchini Mushroom Soup,0.5,cup,sour cream,
side,Soup,103,Creamy Zucchini Mushroom Soup,,,"ground pepper, to taste",
side,Soup,103,Creamy Zucchini Mushroom Soup,0.5,cup,"pine nuts, toasted",
side,Soup,104,Elephant Stew,1,medium,elephant,"Cut elephant into bite-size pieces. (Allow approximately 12 months.) Add enough gravy to cover. Cook over kerosene fire for 4 weeks at 463 degrees. Makes 3,300 servings. To extend recipe add rabbits, but only if necessary, as some people do not like to find hare in their stew."
side,Soup,104,Elephant Stew,,,salt and pepper to taste,
side,Soup,104,Elephant Stew,,,brown gravy,
side,Soup,104,Elephant Stew,2,,rabbits,
side,Soup,105,Hungry Bear Vegetable Soup,1,pound,hamburger,"Brown the meat, then add all of the ingredients, except the cabbage. Cover with water and simmer for about an hour until veggies are tender. Then add the chopped cabbage and simmer again for about a half hour. Add more liquid if necessary."
side,Soup,105,Hungry Bear Vegetable Soup,2,large,"potatoes, diced",
side,Soup,105,Hungry Bear Vegetable Soup,4,large,"carrots, diced",
side,Soup,105,Hungry Bear Vegetable Soup,1,large,"onion, coarsely chopped",
side,Soup,105,Hungry Bear Vegetable Soup,2,stalks,"celery, sliced",
side,Soup,105,Hungry Bear Vegetable Soup,1,large can,"stewed tomatoes, crushed",
side,Soup,105,Hungry Bear Vegetable Soup,1,small can,"tomatoes, crushed",
side,Soup,105,Hungry Bear Vegetable Soup,0.5,head,cabbage,
side,Soup,105,Hungry Bear Vegetable Soup,,,"salt, to taste",
side,Soup,106,Mexican Meatball Soup,1,pound,hamburger,Mix first 8 ingredients. Shape into 1' balls. Brown in small amount of oil. Put remaining ingredients in a large pot. Heat to boiling. Add meatballs. Cover and simmer 15 minutes. Salt and pepper to taste. Add rice and simmer 15 minutes. Salt and pepper to taste. Add rice and simmer 15 minutes.
side,Soup,106,Mexican Meatball Soup,0.25,cup,minute rice,
side,Soup,106,Mexican Meatball Soup,1,,eggs,
side,Soup,106,Mexican Meatball Soup,0.25,cup,"onion, finely chopped",
side,Soup,106,Mexican Meatball Soup,0.5,tsp,garlic powder,
side,Soup,106,Mexican Meatball Soup,0.5,tsp,oregano,
side,Soup,106,Mexican Meatball Soup,0.5,tsp,cumin,
side,Soup,106,Mexican Meatball Soup,1,tsp,chili powder,
side,Soup,106,Mexican Meatball Soup,4,cups,chicken or beef broth,
side,Soup,106,Mexican Meatball Soup,2,cups,"tomatoes, crushed",
side,Soup,106,Mexican Meatball Soup,1,cup,"carrots, chopped",
side,Soup,106,Mexican Meatball Soup,1,,"onion, chopped",
side,Soup,106,Mexican Meatball Soup,1,cup,"celery, chopped",
side,Soup,106,Mexican Meatball Soup,1,tsp,garlic powder,
side,Soup,106,Mexican Meatball Soup,1,tsp,oregano,
side,Soup,106,Mexican Meatball Soup,1,tsp,cumin,
side,Soup,106,Mexican Meatball Soup,1,Tbsp,chili powder,
side,Soup,106,Mexican Meatball Soup,1,cup,tomato sauce,
side,Soup,106,Mexican Meatball Soup,0.5,cup,instant rice,
side,Soup,107,Minestrone Soup,1,pound,hamburger,Brown hamburger and onions. Add all other ingredients with enough water to cover. Simmer two to three hours then add spaghetti and cook until tender.
side,Soup,107,Minestrone Soup,4,,"potatoes, cubed",
side,Soup,107,Minestrone Soup,1,large,"onion, chopped",
side,Soup,107,Minestrone Soup,6,,"carrots, diced",
side,Soup,107,Minestrone Soup,3,,"stalks of celery, chopped",
side,Soup,107,Minestrone Soup,1,can,kidney beans,
side,Soup,107,Minestrone Soup,1,package,frozen spinach,
side,Soup,107,Minestrone Soup,2,small,"zucchini, diced",
side,Soup,107,Minestrone Soup,0.5,head,"cabbage, chopped",
side,Soup,107,Minestrone Soup,1,large can,stewed tomatoes,
side,Soup,107,Minestrone Soup,1,large can,tomato sauce,
side,Soup,107,Minestrone Soup,1,package,spaghetti sauce mix,
side,Soup,107,Minestrone Soup,1,handful,broken spaghetti,
side,Soup,108,Tortilla Soup,1,,lime,"Cut 3 thin slices from the lime; set aside. Squeeze 1 tsp juice from remaining lime; set aside. In 2-qt. saucepan over medium heat, in 1 tbsp hot oil, cook onion, cumin, oregano, and garlic until onion is tender. Add broth, water, tomato, chiles, and reserved lime juice. Heat to boiling. Reduce heat to low and cook for 10 minutes. Meanwhile, cut tortillas into thin strips. In a 10-inch skillet heat 1/2 inch oil to 375 degree. Fry tortilla strips, a few at a time until crisp. Remove to paper towel to drain. Place several tortilla strips in 3 bowls. Ladle soup into bowls; sprinkle with cheese. Top with reserved lime slices and lettuce. Serve immediately."
side,Soup,108,Tortilla Soup,,,vegetable oil,
side,Soup,108,Tortilla Soup,0.5,cup,"onion, chopped",
side,Soup,108,Tortilla Soup,0.5,tsp,ground cumin,
side,Soup,108,Tortilla Soup,0.125,tsp,"diced oregano leaves, crushed",
side,Soup,108,Tortilla Soup,1,clove,"garlic, minced",
side,Soup,108,Tortilla Soup,1,can,Campbell's condensed chicken broth,
side,Soup,108,Tortilla Soup,1,soup can,water,
side,Soup,108,Tortilla Soup,0.5,cup,"tomato, chopped",
side,Soup,108,Tortilla Soup,1,4 oz. can,chopped green chiles,
side,Soup,108,Tortilla Soup,3,,corn tortillas,
side,Soup,108,Tortilla Soup,,,"monterey jack or cheddar cheese, shredded",
side,Soup,108,Tortilla Soup,1,cup,"lettuce, shredded",
entree,Meat Entree,109,Chicken and Shrimp Cantonese,2,tbsp,peanut or vegetable oil,"Cut chicken into 1-inch cubes. Heat all over medium-high heat in wok or large skillet. Add chicekn and garlic ; saute 1.5 minutes, stirring. Add shrimp, green onions, pepper, celery, and zucchini. Cook and stir until shrimp turns pink, about 2 minutes, then add chicken broth. Mix cornstarch, sherry, soy sauce, and sugar in small bowl. Add to chicken-shrimp mixture and cook, stirring constantly, until it boils. Continue to boil for 1 minute. Remove from heat and serve immediately over cooked rice or Chinese noodles. Makes 4 servings."
entree,Meat Entree,109,Chicken and Shrimp Cantonese,2,,"b1d and skinned chicken breasts, cut into 1 inch pieces",
entree,Meat Entree,109,Chicken and Shrimp Cantonese,0.5,cup,"red or green pepper, cut in thin strips",
entree,Meat Entree,109,Chicken and Shrimp Cantonese,0.5,cup,"celery, sliced",
entree,Meat Entree,109,Chicken and Shrimp Cantonese,13,ounces,chicken broth,
entree,Meat Entree,109,Chicken and Shrimp Cantonese,2,tbsp,cornstarch,
entree,Meat Entree,109,Chicken and Shrimp Cantonese,3,tbsp,sherry,
entree,Meat Entree,109,Chicken and Shrimp Cantonese,1,tbsp,soy sauce,
entree,Meat Entree,109,Chicken and Shrimp Cantonese,0.5,tsp,sugar,
entree,Meat Entree,110,Chicken With Pineapple,1,,b1d chicken breast cut into 1-inch cubes,"Marinate chicken in mixture of sherry, soy sauce, and cornstarch. Drain, but"
entree,Meat Entree,110,Chicken With Pineapple,0.25,cup,sherry,
entree,Meat Entree,110,Chicken With Pineapple,1,tbsp,soy sauce,
entree,Meat Entree,110,Chicken With Pineapple,1,tbsp,cornstarch,
entree,Meat Entree,110,Chicken With Pineapple,1,cup,"celery, bite size",
entree,Meat Entree,110,Chicken With Pineapple,1,,onion,
entree,Meat Entree,110,Chicken With Pineapple,1,cup,mushroom,
entree,Meat Entree,110,Chicken With Pineapple,1,cup,pineapple tidbits,
entree,Meat Entree,110,Chicken With Pineapple,,,green pepper,
entree,Meat Entree,111,Chinese Beef,2,pounds,flank steak,"Cut steak into thin strips. Quarter tomatoes, cut pepper in bug chunks. Heat oil in skillet. Add beef, crushed garlic, slat, pepper, and ginger. Fry over high heat until brown. Add soy sauce and sugar. Cover tightly. Cook slowly 5 minutes. Add tomatoes, peppers, and sprouts. Bring to a boil, cover, cook briskly 5 minutes. Make a smooth paste of cornstarch and water. Add to beef. Cook until sauce thickens slightly. Stir occasionally."
entree,Meat Entree,111,Chinese Beef,2,,tomatoes,
entree,Meat Entree,111,Chinese Beef,2,,green peppers,
entree,Meat Entree,111,Chinese Beef,2,tbsp,olive oil,
entree,Meat Entree,111,Chinese Beef,1,clove,garlic,
entree,Meat Entree,111,Chinese Beef,1,tsp,salt,
entree,Meat Entree,111,Chinese Beef,,,pepper,
entree,Meat Entree,111,Chinese Beef,0.5,tsp,ground ginger,
entree,Meat Entree,111,Chinese Beef,0.5,cup,soy sauce,
entree,Meat Entree,111,Chinese Beef,0.5,tsp,sugar,
entree,Meat Entree,111,Chinese Beef,1,pound,bean sprouts,
entree,Meat Entree,111,Chinese Beef,1,tbsp,cornstarch,
entree,Meat Entree,111,Chinese Beef,0.5,cup,water,
side,Vegetable Side,112,Chinese Broccoli,,,broccoli florets,"Steam broccoli. Mix crab or shrimp in bea10 egg white. Saute crab or shrimp with fresh mushrooms, broth, and soy sauce. Spoon over broccoli."
side,Vegetable Side,112,Chinese Broccoli,,,crab or shrimp,
side,Vegetable Side,112,Chinese Broccoli,,,bea10 egg white,
side,Vegetable Side,112,Chinese Broccoli,,,fresh mushrooms,
side,Vegetable Side,112,Chinese Broccoli,0.25,cup,chicken broth,
side,Vegetable Side,112,Chinese Broccoli,1,tsp,soy sauce,
side,Salad,113,Chinese Chicken Salad,1,cup,soy sauce,"Mix soy sauce, sherry, water, orange peel, and anise. Simmer 10 minutes to make marinade. Poach chicken breasts 10 to 15 minutes over low flame. Cool in liquid. Shred. Mix together shredded chicken, onions, and lettuce. Serve over rice noodles that have been cooked in hot oil in wok."
side,Salad,113,Chinese Chicken Salad,0.5,cup,dry sherry,
side,Salad,113,Chinese Chicken Salad,1,cup,water,
side,Salad,113,Chinese Chicken Salad,1,,orange peel,
side,Salad,113,Chinese Chicken Salad,2,star,anise,
side,Salad,113,Chinese Chicken Salad,2,,"chicken breast, poached 15 minutes",
side,Salad,113,Chinese Chicken Salad,4 to 6,,slivered green onions,
side,Salad,113,Chinese Chicken Salad,0.5,head,slivered lettuce,
entree,Meat Entree,114,Chinese Fried Rice,0.5,cup,"diced ham, pork or chicken","Saute onion and meat in oil. Add other ingredients except egg. Cook on low heat about 15 to 20 minutes. Beat egg with a tablespoon of milk. Melt butter in skillet, pour in egg and cook until solid. Slice in thin strips to put over the rice as garnish on the platter."
entree,Meat Entree,114,Chinese Fried Rice,2,tbsp,oil,
entree,Meat Entree,114,Chinese Fried Rice,3,ounces,sliced mushrooms (optional),
entree,Meat Entree,114,Chinese Fried Rice,0.5,cup,chopped green onions,
entree,Meat Entree,114,Chinese Fried Rice,1,quart,cold cooked rice,
entree,Meat Entree,114,Chinese Fried Rice,2 to 3,,soy sauce,
entree,Meat Entree,114,Chinese Fried Rice,1,,eggs,
entree,Meat Entree,114,Chinese Fried Rice,1,tbsp,tbsp,
entree,Meat Entree,115,Chinese Pepper Steak,1,pound,"round steak, cut 1 inch thick","Partially freeze steak and cut into thin strips. Combine cornstarch, sugar, ginger, and soy sauce. Pour over meat and stir. Cut into thin strips. Quickly brown meat in hot oil and remove. Add green pepper, onion, and garlic. Add water. Cook 5 to 6 minutes. Stir in meat, tomatoes and sherry. Serve over rice."
entree,Meat Entree,115,Chinese Pepper Steak,1,tbsp,cornstarch,
entree,Meat Entree,115,Chinese Pepper Steak,0.5,tsp,sugar,
entree,Meat Entree,115,Chinese Pepper Steak,0.25,tsp,ginger,
entree,Meat Entree,115,Chinese Pepper Steak,0.25,cup,sauce,
entree,Meat Entree,115,Chinese Pepper Steak,2,,peppers,
entree,Meat Entree,115,Chinese Pepper Steak,2,,onion,
entree,Meat Entree,115,Chinese Pepper Steak,3,tbsp,oil,
entree,Meat Entree,115,Chinese Pepper Steak,1,clove,garlic,
entree,Meat Entree,115,Chinese Pepper Steak,0.25,can,water,
entree,Meat Entree,115,Chinese Pepper Steak,8,,"tomatoes, halved",
entree,Meat Entree,115,Chinese Pepper Steak,2,tbsp,dry sherry,
entree,Meat Entree,116,Chinese Roast Pork,4,tsp,sugar,"Mix sugar, salt, h1y, soy sauce, and bouillon. Cut pork lengthwise and soak in marinade for 45 minutes. Turning. Place on rack in roasting pan. Dd few tablespoons water to prevent smoking. Bake 350 degrees for 1 hour and 15 minutes. Turning occasionally."
entree,Meat Entree,116,Chinese Roast Pork,1,tsp,salt,
entree,Meat Entree,116,Chinese Roast Pork,4,tsp,h1y,
entree,Meat Entree,116,Chinese Roast Pork,3,tsp,soy sauce,
entree,Meat Entree,116,Chinese Roast Pork,3,tbsp,chicken bouillon,
entree,Meat Entree,116,Chinese Roast Pork,2,pounds,fresh pork butt or shoulder of pork,
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,1,tbsp,dry sherry,"Mix sherry and cornstarch. Stir chicken to coat. Refirgerate 2 to 4 hours. Heat 2 tablespoons oil over high heat. Add ginger. Cook 15 seconds, stirring constantly. Add pepper. Stir fry 2 minutes. Add onion. Stir fry 1 minute. Tranfer to bowl. Add rest of oil. Add chicken and red pepper. Stir fry 2 minutes until chicken looses pink color and turns white. Add peanuts, cooked vegetables and soy sauce mixture (soy sauce, water, and cornstarch). Bring to rolling boil, stirring constantly until thick. Serve immediately, discard ginger. Serve with rice."
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,1,tbsp,cornstarch,
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,1,pound,"b1less chicken, cut in cubes",
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,4,tsp,vegetable oil,
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,0.125,slice,ginger root,
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,2,,green peppers,
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,12,,green onions,
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,0.25,tsp,crushed red pepper,
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,0.5,cup,unsalted peanuts,
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,0.33,cup,soy sauce,
entree,Meat Entree,117,Chinese Stir Fried Chicken with Peanuts,0.5,cup,water,
entree,Seafood Entree,118,Scallops,,,salt,"Brown w/ salt and pepper. Serve over glass noodles, top with chopped green onions and toasted sesame seeds."
entree,Seafood Entree,118,Scallops,,,pepper,
entree,Seafood Entree,118,Scallops,,,soy sauce,
entree,Seafood Entree,118,Scallops,,,rice vinegar,
entree,Seafood Entree,118,Scallops,,,garlic,
entree,Seafood Entree,118,Scallops,,,sugar,
entree,Seafood Entree,118,Scallops,,,green onions,
Appetizer,Dip,119,Cheese Fondue,1,package,mexican blend cheese,Melt cheese and combine with rest of ingredients. Bake with cumin on top and serve warm with tortilla chips.
Appetizer,Dip,119,Cheese Fondue,1,cup,salsa,
Appetizer,Dip,119,Cheese Fondue,1,pkg,spinach,
Appetizer,Dip,119,Cheese Fondue,1,can,chopped artichoke hearts,
Appetizer,Dip,119,Cheese Fondue,,,cumin,
Appetizer,Dip,119,Cheese Fondue,,,tortilla chips,
entree,Meat Entree,120,Golden Nugget Beef,3,large,oranges,"Peel oranges, remove outer membrance. Cut into 4 slices per orange, cut slices in half. Place in bowl, mix sugar and soy sauce. Pour over oranges. Let stand 15 minutes. Stir occasionally. Set aside. Combine cornstarch, ginger and pepper. Blend in boullion and water. Stir until smooth. Set aside. Cut flank diagonally into very thin slices. Heat 1 tbsp of oil in large skillet on high heat. Cook half of the meat at a time, just until it looses red color. Use second tbsp of oil with second half of meat. Remove meat from skillet, saute garlic and onion and celery just until transparent, return meat, stir. Add cornstarch mixture. Cook for 30 seconds, stirring constantly. Add oranges and marinade. Cook 10 seconds, serve over mounds of steamed rice."
entree,Meat Entree,120,Golden Nugget Beef,1,tsp,sugar,
entree,Meat Entree,120,Golden Nugget Beef,2,tbsp,soy sauce,
entree,Meat Entree,120,Golden Nugget Beef,1,tbsp,cornstarch,
entree,Meat Entree,120,Golden Nugget Beef,0.5,tsp,ginger,
entree,Meat Entree,120,Golden Nugget Beef,0.5,tsp,pepper,
entree,Meat Entree,120,Golden Nugget Beef,0.5,cup,unsalted beef boullion,
entree,Meat Entree,120,Golden Nugget Beef,0.25,cup,water,
entree,Meat Entree,120,Golden Nugget Beef,1,lb,flank steak,
entree,Meat Entree,120,Golden Nugget Beef,2,tbsp,vegetable oil,
entree,Meat Entree,120,Golden Nugget Beef,1,clove,minced garlic,
entree,Meat Entree,120,Golden Nugget Beef,1,med,onion,
entree,Meat Entree,120,Golden Nugget Beef,1.33,cup,celery,
entree,Meat Entree,120,Golden Nugget Beef,,,rice,
entree,Meat Entree,121,Baby Back Ribs,,,Ribs,"Bake 325 degrees for 2 hours. Cover with foil. Grill for 30 minute, basting with sauce every 10 minutes."
entree,Meat Entree,121,Baby Back Ribs,,,barbeque sauce,
entree,Meat Entree,122,Sweet and Sour Meatballs,1.5,lbs,hamburger,Shape into balls. Roll in flour and brown in hot oil. Bring to boil. Pour over meat. Cook for 30 minutes.
entree,Meat Entree,122,Sweet and Sour Meatballs,0.5,lb,sausage,
entree,Meat Entree,122,Sweet and Sour Meatballs,1,tsp,accent,
entree,Meat Entree,122,Sweet and Sour Meatballs,0.75,tsp,salt,
entree,Meat Entree,122,Sweet and Sour Meatballs,1,tbsp,chopped onion,
entree,Meat Entree,122,Sweet and Sour Meatballs,0.5,cup,bread crumbs,
entree,Meat Entree,122,Sweet and Sour Meatballs,0.5,cup,milk,
entree,Meat Entree,122,Sweet and Sour Meatballs,2,tbsp,cornstarch,
entree,Meat Entree,122,Sweet and Sour Meatballs,2,tbsp,sugar,
entree,Meat Entree,122,Sweet and Sour Meatballs,1,cup,pineapple juice,
entree,Meat Entree,122,Sweet and Sour Meatballs,1,can,pineapple chunks,
entree,Meat Entree,122,Sweet and Sour Meatballs,1,cube,boullion,
entree,Meat Entree,122,Sweet and Sour Meatballs,0.5,cup,water,
entree,Meat Entree,122,Sweet and Sour Meatballs,0.5,cup,vinegar,
entree,Meat Entree,122,Sweet and Sour Meatballs,2,tbsp,soy sauce,
entree,Meat Entree,122,Sweet and Sour Meatballs,1,tbsp,butter,
entree,Seafood Entree,123,Saucy Shrimp Over Chinese Noodle Cake,1.25,cups,water,"Prepare Chinese noodle Cake. Combine water, 1 tablespoon cornstarch and 3 tablespoons soy sauce with ketchup; set aside. Blend remaining 1 tablespoon each cornstarch and soy sauce in small bowl; stir in shrimp until coated. Heat 1 tablespoon oil in hot wok or large skillet over high heat. Add shrimp and stir-fry 1 minute; remove. Heat reamining 1 tablespoon oil in same pan. Add garlic and ginger; stir-fry until fragrant. Add green pepper, onion and celery; stir-fry 4 minutes. Stir in soy sauce mixture, shrimp and tomatoes. Cook and stir until sauce boils and thickens. Cut Chinese noodle Cake into squares and serve with shrimp mixture."
